seconds,x,y,z
552372.9590762501,0.007209590067439163,-0.3918038148179894,-1.0667120411378281
552372.9926342501,0.0022759950326504226,-0.38719433858365915,-0.9697636238322989
552373.02619525,-0.0010025213142490484,-0.3842578591788676,-0.8822181853428105
552373.05975725,-0.0019425213156983787,-0.38422675706807957,-0.809809028756004
552373.09331825,0.00014411129953260712,-0.3877451776643486,-0.7568922604021388
552373.12687625,0.0059020409969352495,-0.39474645537527997,-0.7260219369034361
552373.16043725,0.015819899052096527,-0.40446743336793084,-0.7176684130645455
552373.1939992501,0.030074803672298044,-0.415590348867494,-0.7301307659011397
552373.2275602501,0.04837257815303645,-0.42648137081913734,-0.7596783498866331
552373.2611182501,0.06983081893074451,-0.4354818883641693,-0.8009324249334575
552373.29467925,0.09294945446818588,-0.4412036955907093,-0.8474690552893179
552373.32824125,0.11569956046438068,-0.4427809817836795,-0.8925917371435687
552373.36180225,0.13573784682291193,-0.44003868996205936,-0.9301887670386525
552373.39536025,0.15072444904368873,-0.43354726103114993,-0.9555589162467932
552373.42892125,0.1586907978709894,-0.4245486727992911,-0.9660675192212511
552373.4624832501,0.1583820324290255,-0.4147588843047113,-0.961497705251068
552373.4960442501,0.14949632651074257,-0.40607548277699523,-0.9440009706838367
552373.5296022501,0.13276761619013402,-0.4002404252569066,-0.9176295373994757
552373.56316325,0.10988150794865455,-0.3985188781040985,-0.8875330082277677
552373.59672575,0.08325782562986393,-0.40145331969181186,-0.8589879744777955
552373.63028675,0.05575798461846326,-0.40873961442437073,-0.8364657109365833
552373.66384475,0.03037370172437338,-0.4192518903316142,-0.8229194571298177
552373.69740575,0.009933557759859154,-0.4312185129323729,-0.8194076979241982
552373.7309677501,-0.0031581600662018297,-0.44252635560714293,-0.8250918033355314
552373.79063075,-0.007147290326089645,-0.4511083063401503,-0.8375755904673942
552373.8502937501,-0.0011150086429357582,-0.4553494673802569,-0.8534991071437168
552373.90995675,0.01489263457388885,-0.45443210280967183,-0.869260913732825
552373.96961975,0.03981369324224122,-0.44853713141051815,-0.881725187753149
552374.02928275,0.07162056790360197,-0.4388417609365047,-0.8887786065811422
552374.08894675,0.10748508330484452,-0.4272979628424254,-0.8896384433615286
552374.1486097501,0.1440528966393246,-0.4162313208061642,-0.8848674139824665
552374.20827275,0.1777951720945651,-0.4078482510202754,-0.8761127447687301
552374.2679357501,0.20538459313535884,-0.40376709450088705,-0.8656523744257825
552374.32759875,0.22404214559140412,-0.404683116534323,-0.855881716563959
552374.3872617501,0.23181802001203766,-0.4102381990350297,-0.8488774168263593
552374.44692475,0.2277883925734756,-0.41910814879420444,-0.8461217375485146
552374.50658775,0.21215968138375882,-0.4292665907544726,-0.8483947579008978
552374.56625075,0.18627377507904458,-0.43835187138471393,-0.8557823936683769
552374.62591325,0.1525063380993913,-0.44405810493163117,-0.8677289825471958
552374.6855762501,0.11405280911800356,-0.444487006640505,-0.883089029504853
552374.74523925,0.0746103303514697,-0.4384195218216102,-0.9001896271620083
552374.8049022501,0.03798648808988165,-0.425483778347613,-0.9169650764226976
552374.86456525,0.007684535112687604,-0.4062064089901762,-0.9312263165080487
552374.92422825,-0.013480516962902377,-0.38194215598054704,-0.9410684689090044
552374.98389125,-0.023687369153646953,-0.3546861183706427,-0.945331274288166
552375.04355525,-0.022298672233206102,-0.32678736330511055,-0.9439616777931896
552375.10321825,-0.00991251730089698,-0.30060292866221394,-0.9381258395241093
