seconds,x,y,z
-0.001809708308,0.7718515751546816,0.6219833334308632,-1.5672056705278707
0.008141291793,0.5934684663613,0.5418508315607725,-1.4162261236050229
0.01809229166,0.4211141278950869,0.46464006911523414,-1.2713703501597422
0.02804429177,0.2599366991075278,0.3911872994349039,-1.132873638731809
0.03799529164,0.11472222774547922,0.3215688305232498,-0.9999713277164504
0.04794629174,-0.010426794619478742,0.25495112172402445,-0.8707719526218402
0.05789829162,-0.11250915764406158,0.1895935520724302,-0.742276655701185
0.06784929172,-0.19004698514823934,0.12305058095092801,-0.610583274788448
0.07780029182,-0.24338159913447016,0.05259030479181837,-0.4712922528633369
0.08775129169,-0.27472784516769655,-0.024216185883488398,-0.3201069395927102
0.0977032918,-0.2879386494881052,-0.10885161722211936,-0.15359040387063944
0.1076542917,-0.28801621180810066,-0.2013082104368333,0.030000237022673248
0.1176052918,-0.28046834898603573,-0.29977282244291925,0.22992699629494368
0.1275572916,-0.2706314350568405,-0.40061143843985253,0.44239038326031327
0.1375082918,-0.2630721419713003,-0.4986578434743914,0.6603169772188777
0.1474592916,-0.26115274073876676,-0.587760429271382,0.8736402399172242
0.1574112917,-0.26680946399376493,-0.6615064380245771,1.0701222893820226
0.1673622918,-0.2805554906848764,-0.7140225302259721,1.2366572628798125
0.1773137501,-0.30168185196361186,-0.7407420800825607,1.3608810806523701
0.18726575,-0.32859517684449285,-0.7390304369182151,1.4328181998767153
0.1972167501,-0.3592093920090746,-0.7085709026283016,1.4462589639613526
0.20716775,-0.3913092246181219,-0.6514433263771734,1.39960821601092
0.2171197501,-0.4228291682203136,-0.5718785055840563,1.296070232636476
0.22707075,-0.4520304202253019,-0.47573567192433697,1.1431889761549698
0.2370217501,-0.47758918057948335,-0.3698045348197546,0.9518881259202077
0.2469737499,-0.4986198219760941,-0.2610577394780817,0.7352218134377292
0.2569247501,-0.5146506305204,-0.15597119300922552,0.5070559536900032
0.2668757502,-0.5255616597962034,-0.05999911568731336,0.28086649381664386
0.27682675,-0.5314927627073719,0.022749812491562854,0.06878121531890663
0.2867787501,-0.5327360687405246,0.0896303665906637,-0.1190780906590924
0.29672975,-0.5296372143254798,0.13940380338524538,-0.27496145321556165
0.3066807501,-0.5225369984664602,0.1720616168400397,-0.3936212479253836
0.31663275,-0.5117825347263872,0.18859448672267742,-0.4722871230039882
0.3265837501,-0.4978202058069739,0.190762520152978,-0.5105605702561733
0.3365347499,-0.4813539114437451,0.18090095132697828,-0.5102781691734124
0.3464867501,-0.4635199437858466,0.1617685581669642,-0.47535647564451194
0.3564377502,-0.44600760758022023,0.13642362543078512,-0.4115993212302315
0.36638875,-0.4310551271462601,0.10810047431089626,-0.3264303237593982
0.3763407501,-0.4212775388749051,0.08006050393071151,-0.22851277819158378
0.38629175,-0.41932845999188106,0.05540391827451285,-0.12723143981752733
0.3962427501,-0.4274450435749466,0.03684664567021454,-0.03203015891899916
0.40619475,-0.44696212295070786,0.026483838398620438,0.0483741346855324
0.4161457501,-0.4779006402016926,0.02557042104805462,0.10684300062197731
0.42609675,-0.5187322927299031,0.03434803396478849,0.13863059740945036
0.4360487501,-0.5663932845474396,0.05193823873402806,0.142022308174566
0.4459997502,-0.6165670065319998,0.07630972257120354,0.1186560630794919
0.45595075,-0.6641895729393404,0.10432123701127688,0.07342306127558546
0.4659017501,-0.7040731253702113,0.1318488244387582,0.013918444809268016
0.47585375,-0.7315124324868758,0.15402161297985698,-0.05050252535803611
0.4858047501,-0.7427554775376615,0.16559946844918072,-0.10994112520826728
0.49575575,-0.735273991078156,0.1615119407361356,-0.15529281915486878
0.5057077501,-0.7078406509318551,0.1375376113703089,-0.17955257876913697
0.51565875,-0.6604745583764247,0.091047811953871,-0.17893961551537704
0.5256097501,-0.5943336123596434,0.02168798509667445,-0.1536909052801679
0.5355617502,-0.5116071153287759,-0.06815914612347014,-0.10837075666527668
0.54551275,-0.4154089154728285,-0.1732807313363429,-0.051563857025706206
0.5554637501,-0.3096208119237389,-0.2860191371884429,0.005118415833784204
0.56541575,-0.19862116879648253,-0.3971540373027788,0.04867691195589201
0.5753667501,-0.08687097901826596,-0.4971748889271426,0.0668177871198997
0.58531775,0.02159615950755879,-0.5777132858519483,0.050158663391543616
0.5952687501,0.12366368224408679,-0.6328368373741092,-0.005884950058680081
0.60522075,0.21746147530152246,-0.6599347351750243,-0.09994778555511062
0.6151717501,0.30243558657873654,-0.6600403705256345,-0.224572551572752
0.6251227499,0.3791449860368647,-0.6375815889249808,-0.36712694918985905
0.6350747501,0.4488627558173205,-0.5996637987180757,-0.5115889767858252
0.6450257502,0.513110818654283,-0.555051378261422,-0.6408314112390655
0.65497675,0.5732479110051341,-0.5130281704711926,-0.738969348609913
0.6649287501,0.6301731585765591,-0.4823006631807542,-0.7933746507734084
0.67487975,0.6841431454570719,-0.47006415572429305,-0.7960690818596476
0.6848307501,0.7346672109511461,-0.48129795526292185,-0.7443484370221628
0.69478275,0.78045419762382,-0.5183141246420704,-0.6406428745043781
0.7047337501,0.8194173571031773,-0.5805676322187788,-0.49176152014087865
0.71468475,0.8487761752153201,-0.664735409629266,-0.3077694756383897
0.7246357501,0.8653017932202255,-0.7650694873664649,-0.1007741301549189
0.7345877502,0.8657256128388039,-0.8740093086708349,0.11615248989384133
0.74453875,0.84727514303924,-0.9829962931610032,0.3297979625968613
0.7544897501,0.8082380740552958,-1.0833851071273812,0.5273883435420469
0.76444175,0.7484099732027927,-1.1673186424524762,0.6970239341971685
0.7743927501,0.6692761898207068,-1.2284438046288313,0.8281111864280292
0.78434375,0.5738306063515507,-1.262387319261892,0.9119092053557523
0.7942957501,0.4660364790702589,-1.2669695556724943,0.9422404070143552
0.80424675,0.35005183672264417,-1.2421935331306335,0.9163139815558655
0.8141977501,0.2294276826646041,-1.1900856010675922,0.8355108962078318
0.8241497502,0.10651138074304352,-1.1144652110971458,0.7059218284197909
0.83410075,-0.017758002282937994,-1.0206835408480666,0.5384353235261757
0.8440517501,-0.1435821753472899,-0.9153170442407943,0.3482300846995763
0.85400375,-0.271624890553202,-0.8057616164332643,0.1536080237526271
0.8639547501,-0.4021151164426789,-0.6996665522429472,-0.02579791783862172
0.87390575,-0.5340020963011463,-0.6041846055861966,-0.1712916641335123
0.8838567501,-0.6644275388153934,-0.5250927656296265,-0.26757517601278874
0.89380875,-0.7886975581555107,-0.4659336760234603,-0.30499872725304683
0.9037597501,-0.9008025472512772,-0.42739209819330004,-0.28114539288006024
0.9137107502,-0.994382843427795,-0.40710628320524667,-0.2013683056609606
0.9236627501,-1.0639101396381163,-0.4000099804022098,-0.07809482057503847
0.9336137502,-1.1057854709844825,-0.3991506199799545,0.07102898813828261
0.94356475,-1.119070276472205,-0.3968036387149325,0.22583122268995684
0.9535167501,-1.1056690264648001,-0.3856510643587871,0.36664545927169917
0.96346775,-1.0699380345337683,-0.35981551852735877,0.4771202614955179
0.9734187501,-1.0178499532003336,-0.315605992026983,0.5463161130894164
0.98337075,-0.9559461338167041,-0.25190416086954837,0.5697749166937848
0.9933217501,-0.8903355891874402,-0.1701808702439421,0.5494753597227978
1.00327275,-0.8259556316573265,-0.07417749732552516,0.49280673032030803
1.01322375,-0.7662204587978966,0.030680751591298794,0.4108561306154247
1.02317575,-0.7130811470391969,0.1380476065646866,0.3163846050469324
1.03312675,-0.6674294180109617,0.24148337342255433,0.22186623197510777
1.04307775,-0.6297125676511313,0.33522903709041746,0.1378967927536375
1.05302975,-0.600593487253159,0.4148212349337611,0.07216689999930859
1.06298075,-0.581489838914172,0.4774748925636821,0.02906268245429918
1.07293175,-0.5748604635451223,0.5222025473400972,0.00983276767610978
1.08288375,-0.584169929891931,0.5496814081135175,0.013169718836522012
1.09283475,-0.6135399789008751,0.5619163147328978,0.036013526808184926
1.10278575,-0.6671687333277219,0.5617764155883685,0.07439316991328276
1.11273675,-0.7486448125223895,0.5525009344222216,0.12416371176309043
1.12268875,-0.8602938097858318,0.53726977702493,0.18155209494856464
1.13263975,-1.00267384214562,0.5189151289558669,0.2434809407726776
1.14259075,-1.1743007164802308,0.4998104657663672,0.3076857344187825
1.15254275,-1.3716458647611576,0.4819203005145439,0.37266876616489025
1.16249375,-1.589414211756634,0.46694596038421565,0.4375422928107433
1.17244475,-1.8210688426755184,0.45648065449213376,0.5018099689043481
1.1823965,-2.0595248620053117,0.4520963326255453,0.5651266218503964
1.1923475,-2.2978995436587426,0.4553125360046821,0.6270660401723922
1.2022985,-2.530196187969487,0.4674296654577918,0.6869178383616855
1.2122505,-2.7518194459947947,0.4892417252604025,0.7435296680220087
1.2222015,-2.9598599356631192,0.5206764421011538,0.7952092352497507
1.2321525,-3.1531300196600163,0.5604400715262965,0.8397005047819073
1.2421035,-3.3319704465281896,0.6057629225347867,0.8742503414116789
1.2520555,-3.497877895577007,0.6523409390311592,0.8957843544158566
1.2620065,-3.6530272073180106,0.6945428523857758,0.9012091063357597
1.2719575,-3.7997750670855313,0.7259053284341564,0.8878472128963153
1.2819095,-3.9402275164541427,0.739883714176768,0.8539907981622971
1.2918605,-4.075931184618629,0.7307770074651136,0.7995289990210352
1.3018115,-4.2077158130283525,0.6947081355256532,0.7265699015666742
1.3117635,-4.335684949365988,0.6305152759799526,0.6399421018343723
1.3217145,-4.459329013126177,0.5404001441632729,0.5474362845233253
1.3316655,-4.577718762478686,0.43019209449375106,0.4596464553381335
1.3416165,-4.689722765742658,0.3091281841695716,0.38930545655759613
1.3515685,-4.794179897411754,0.1891171463181696,0.350083360625946
1.3615195,-4.889956306973463,0.08353788428889916,0.35492072530572083
1.3714705,-4.9758386769453375,0.0057022431762034,0.4140802181450346
1.3814225,-5.0502656159257215,-0.03282993882120825,0.5331939471074972
1.3913735,-5.1109621285112645,-0.023866176070299377,0.7116385590735116
1.4013245,-5.15459165312868,0.036092806153272886,0.9415716975599321
