seconds,x,y,z
549886.6649917917,-0.022125244140625,-0.2432861328125,-1.375274658203125
549886.7246597917,-0.0619354248046875,-0.1379547119140625,-1.291168212890625
549886.7843277917,-0.0044403076171875,-0.2440948486328125,-0.967529296875
549886.8439957917,0.10205078125,-0.1383209228515625,-0.8349609375
549886.9036637917,-0.047393798828125,-0.3695831298828125,-0.621612548828125
549886.9633317917,0.1016387939453125,-0.40399169921875,-0.634002685546875
549887.0229997917,0.086639404296875,-0.4352874755859375,-0.7262420654296875
549887.0826677918,0.2747955322265625,-0.41558837890625,-1.162582397460938
549887.1423367917,0.171478271484375,-0.5023193359375,-1.015777587890625
549887.2020047917,0.3371734619140625,-0.3975982666015625,-1.445816040039062
549887.2616727917,0.2959136962890625,-0.2967529296875,-1.138229370117188
549887.3213407916,0.223175048828125,-0.2963409423828125,-0.8625640869140625
549887.3810087917,0.0353546142578125,-0.3152923583984375,-0.54718017578125
549887.440678625,0.029449462890625,-0.36346435546875,-0.59503173828125
549887.500346625,0.0172882080078125,-0.3599090576171875,-0.6811370849609375
549887.5600146251,-0.007293701171875,-0.422760009765625,-0.8406829833984375
549887.6196836251,-0.0284271240234375,-0.3925933837890625,-1.009323120117188
549887.679351625,-0.0772857666015625,-0.35528564453125,-1.162872314453125
549887.739019625,-0.092681884765625,-0.3736419677734375,-1.39129638671875
549887.798688625,0.0776824951171875,-0.2112884521484375,-1.275115966796875
549887.8583566251,0.304107666015625,-0.076995849609375,-0.8563995361328125
549887.918024625,0.0112762451171875,-0.3017578125,-0.406005859375
549887.977693625,0.141326904296875,-0.2100372314453125,-0.3516998291015625
549888.037361625,0.1555633544921875,-0.37689208984375,-0.5481109619140625
549888.0970296251,0.3183441162109375,-0.3658599853515625,-0.8480072021484375
549888.1566986251,0.4008026123046875,-0.3297271728515625,-1.147628784179688
549888.216366625,0.35528564453125,-0.4162445068359375,-1.397308349609375
549888.276035625,0.430755615234375,-0.0897979736328125,-1.717422485351562
549888.335703625,0.2457122802734375,-0.0986480712890625,-1.139495849609375
549888.395375375,0.1397247314453125,-0.16412353515625,-0.7059783935546875
549888.455043375,-0.029632568359375,-0.2152557373046875,-0.3816986083984375
549888.514712375,-0.042938232421875,-0.1798553466796875,-0.5856170654296875
549888.574380375,-0.0326385498046875,-0.149932861328125,-0.8492431640625
549888.6340493751,-0.05255126953125,-0.1681365966796875,-1.050521850585938
549888.693717375,-0.0367584228515625,-0.2501983642578125,-1.295547485351562
549888.753386375,0.041046142578125,-0.2107696533203125,-1.591156005859375
549888.813054375,0.0223388671875,-0.12969970703125,-1.485733032226562
549888.872723375,0.234710693359375,-0.0971527099609375,-1.244903564453125
549888.9323913751,0.18585205078125,-0.11126708984375,-0.5359649658203125
549888.992060375,0.1408538818359375,-0.2352142333984375,-0.3639373779296875
549889.051728375,0.12548828125,-0.27154541015625,-0.3929901123046875
549889.111397375,0.1296844482421875,-0.236236572265625,-0.593170166015625
549889.171066375,0.2172088623046875,-0.23248291015625,-0.8473052978515625
549889.2307343751,0.221435546875,-0.329620361328125,-1.2088623046875
549889.290403375,0.5083160400390625,-0.010528564453125,-1.8663330078125
549889.350072375,0.15484619140625,-0.0934906005859375,-1.146621704101562
549889.409736375,0.236541748046875,-0.1135406494140625,-0.9247589111328124
549889.4694053751,0.0238800048828125,-0.190887451171875,-0.410919189453125
549889.529074375,-0.0739288330078125,-0.2410736083984375,-0.4001617431640625
549889.588742375,-0.0710601806640625,-0.145843505859375,-0.69439697265625
549889.648411375,-0.097991943359375,-0.0633087158203125,-0.9117889404296876
549889.708080375,-0.123138427734375,0.058990478515625,-1.136032104492188
549889.7677483751,-0.0683441162109375,0.078338623046875,-1.650177001953125
549889.827417375,-0.0126953125,0.229248046875,-1.811203002929688
549889.887086375,0.1782073974609375,0.270599365234375,-1.693618774414062
549889.946754375,0.277923583984375,0.1094207763671875,-1.035110473632812
549890.006423375,0.2042694091796875,-0.110198974609375,-0.4025726318359375
549890.0660923751,0.10479736328125,-0.2269744873046875,-0.2568817138671875
549890.1257613751,0.2294769287109375,-0.1161346435546875,-0.4369354248046875
549890.185429375,0.18267822265625,-0.1844329833984375,-0.5497589111328125
