seconds,x,y,z
0.001899416791,-0.007017024234,0.04084280133,-0.03795661569
0.01185141667,0.008346169442,-0.007252301574,0.06241800383
0.02180241677,0.06916678704,0.0254763186,0.04371787727
0.03175441665,0.07382146306,0.02155868411,0.0525300698
0.04170541675,0.07392218135,-0.01078811288,0.03293678105
0.05165641662,0.05333559684,-0.01900578976,-0.02123474836
0.06160841673,-0.0054875388,-0.008145171404,-0.01057293534
0.07155941683,-0.04188126683,0.00484149456,-0.0007820650935
0.0815104167,-0.08709566586,0.0618307972,-0.001240925342
0.09146241681,-0.1080697746,0.06609809518,-0.03657623425
0.1014134167,-0.1014852981,0.02856598735,-0.08261355579
0.1113644168,-0.0843340259,-0.01031273425,-0.03444258526
0.1213164167,-0.05180574596,0.05014864504,0.04038540289
0.1312674168,-0.004356468022,0.05638470054,0.05148692653
0.1412194166,-0.0118495287,0.05107308984,0.01231482089
0.1511704167,-0.0138474492,0.02627972603,-0.02804865494
0.1611214168,-0.02067728944,0.02319648921,-0.05447631553
0.1710734167,-0.01464047782,0.006044851542,-0.01784409419
0.1810244168,0.01804333806,0.003290812969,-0.003720144778
0.1909754167,0.06967198648,0.01136406362,0.001840118766
0.2009274168,0.06882377476,-0.01192948937,-0.02965897813
0.2108784167,0.02864828691,-0.004319338202,-0.08759538352
0.2208294168,-0.007816265523,0.02534767985,-0.07451808572
0.2307814166,-0.06290368818,0.08267962933,0.01451790556
0.2407324167,-0.06662631802,0.1151778692,0.05802659869
0.2506834166,-0.05367795132,0.05788509607,0.08043064401
0.2606354167,-0.03659260646,-0.005941355824,0.0639241004
0.2705864168,0.04634181529,-0.02414724648,0.05623311147
0.2805384167,0.1042724466,0.02411040902,0.02864097789
0.2904894168,0.1283398055,0.1049738932,0.01346394494
0.3004404167,0.05935808279,0.1102761483,0.07136468232
0.3103924168,-0.004823879823,0.01670900345,0.06787784144
0.3203434166,-0.04137014709,-0.02144115508,0.07323155209
0.3302944168,-0.007453957424,-0.0316042006,0.181803968
0.3402464166,0.05022224687,-0.05623968959,0.2414981925
0.3501974167,0.159830497,-0.02660073817,0.2731766528
0.3601484168,0.2027693789,0.02909574509,0.274178427
0.3701004167,0.1218268843,-0.007124247551,0.263429929
0.3800514168,-0.01008586228,-0.04264549792,0.2528761433
0.3900034167,-0.09247035339,0.04066270709,0.2581579332
0.3999544168,-0.1019358261,0.04241570234,0.2504472099
0.4099054167,-0.09067993596,-0.06540695429,0.1675564961
0.4198574168,-0.1022468249,-0.09607501566,0.04386405766
0.4298084166,-0.03968549117,0.0117838937,0.008961296529
0.4397594167,0.01672142878,0.09757482648,0.03732380077
0.4497114166,0.03504784517,0.04471307337,0.0514267002
0.4596624167,0.05207596041,0.00666056335,0.04258468688
0.4696134168,0.03990995117,-0.001631373167,0.03923481703
0.4795654167,0.02068701044,-0.07695812881,0.06044968486
0.4895164168,0.001791367605,-0.1283908224,0.06916495979
0.4994674167,-0.04564928569,-0.04257123828,0.05092734799
0.5094194168,-0.1014173242,0.03315839052,0.05077298149
