seconds,x,y,z
549886.6649917917,-0.018858570261998622,-0.24054253717756466,-1.3732224232233101
549886.7246597917,0.018426034647713415,-0.26490111923058207,-1.2593777698447803
549886.7843277917,0.05479243778296359,-0.28904502246701685,-1.1520995434766361
549886.8439957917,0.08900256577821286,-0.3121879952222182,-1.0576661414561623
549886.9036637917,0.11957061843042048,-0.33346503920367965,-0.9806336352904507
549886.9633317917,0.14481693868284828,-0.3519939348896339,-0.9233062657848695
549887.0229997917,0.16303410022384718,-0.366985367505382,-0.8856327459764698
549887.0826677918,0.1727505887853306,-0.37786669561857544,-0.8655301396807064
549887.1423367917,0.17304763744509175,-0.3843769772039685,-0.8595307418671617
549887.2020047917,0.16386054054617222,-0.38660164020097143,-0.8635653009184316
549887.2616727917,0.14618667262269702,-0.3849374240989782,-0.873672347652487
549887.3213407916,0.12213365598399571,-0.38000304842428634,-0.8864721740957813
549887.3810087917,0.09477198197951744,-0.37252886722981204,-0.89934904933756
549887.440678625,0.06780013539116359,-0.3632610317342752,-0.9104032228252016
549887.500346625,0.045073306282274114,-0.35290136831377616,-0.9183109931573904
549887.5600146251,0.030074371780893606,-0.34208214067220616,-0.9222319285716506
549887.6196836251,0.025412489992603374,-0.3313572589285994,-0.9218345787064665
549887.679351625,0.0324259608890491,-0.3211861456156939,-0.917416648776032
549887.739019625,0.05094949176449567,-0.3118947256355672,-0.9100189404324894
549887.798688625,0.07928345950736619,-0.3036160500228266,-0.9014066473574186
549887.8583566251,0.11437296285146241,-0.2962334489174609,-0.8938305472641052
549887.918024625,0.1521716448337246,-0.28936184401556575,-0.8895757015983083
549887.977693625,0.1881407460807931,-0.2823981456902616,-0.89041831693015
549888.037361625,0.2178242893023899,-0.27464731003234566,-0.8971821004667139
549888.0970296251,0.23743887635037328,-0.26549754693786176,-0.9095658316531015
549888.1566986251,0.2444093857548688,-0.25459401083214656,-0.9263058573600996
549888.216366625,0.2377715769382071,-0.2419570171202021,-0.9455944552372447
549888.276035625,0.2183637533383379,-0.22800938966847503,-0.9655681285788221
549888.335703625,0.1887537173719349,-0.2135099347567133,-0.9846594934549249
549888.395375375,0.15289317354552223,-0.19942179601110074,-1.0016849204729432
549888.455043375,0.11554774709832236,-0.1867597939049112,-1.015684578554772
549888.514712375,0.08159979055813867,-0.17645367276101426,-1.025668581245381
549888.574380375,0.055346780794635314,-0.16924424174981786,-1.0304742896753998
549888.6340493751,0.03991266959245058,-0.16561227433288486,-1.0288760090267541
549888.693717375,0.03685844461132268,-0.1657323589507446,-1.019949079465059
549888.753386375,0.0460349192630907,-0.1694430077711542,-1.0035512295160998
549888.813054375,0.06567768857486514,-0.17622788959297944,-0.9807083852112136
549888.872723375,0.09270819208575763,-0.18521148751109653,-0.9537094791797237
549888.9323913751,0.12317987202127609,-0.19518263829453836,-0.9258204714325007
549888.992060375,0.15279815597549595,-0.20466262028426863,-0.9006822077175345
549889.051728375,0.1774488804627676,-0.21202471820955793,-0.8815910138516214
549889.111397375,0.19368623277823876,-0.21565416508494756,-0.8709070358865093
549889.171066375,0.19914600815497796,-0.21412310095121367,-0.8697689686713381
549889.2307343751,0.1928530813937256,-0.20635312333577452,-0.8781507132578805
549889.290403375,0.17538502139026255,-0.19174720715031415,-0.8951466212406759
549889.350072375,0.14884921844156643,-0.17028648939453064,-0.9192866578486004
549889.409736375,0.11664366499018353,-0.14259697105387859,-0.9487038880158887
549889.4694053751,0.0830074852016237,-0.10998818976876382,-0.9810988370102462
549889.529074375,0.052416303236122834,-0.07444953155824419,-1.0136031765398754
