seconds,x,y,z
-0.001809708308,0.7768552244,0.6280927026,-1.594031094
0.008141291793,0.7433302134,0.5635496745,-1.484799843
0.01809229166,0.577270166,0.4551191998,-1.2658988
0.02804429177,0.480492315,0.3921999434,-1.126515797
0.03799529164,0.3310649648,0.4449032369,-0.8522726119
0.04794629174,-0.002925654352,0.03827762783,-0.8494004595
0.05789829162,-0.3851484936,-0.2479657978,-0.7604350734
0.06784929172,-0.6700037903,-0.04446895212,-0.4894844556
0.07780029182,-0.2569766495,0.2275672013,-0.2680381197
0.08775129169,-0.3239860332,0.3563608968,-0.2281361353
0.0977032918,-0.2272385877,-0.06397263229,-0.1129378009
0.1076542917,-0.1955267984,-0.08387626201,-0.0523571384
0.1176052918,-0.1963296211,-0.2072721004,0.03131768703
0.1275572916,-0.1878236765,-0.3537834442,0.1663310659
0.1375082918,-0.1882683572,-0.5102099115,0.3104473901
0.1474592916,-0.1439976257,-0.5972644275,0.5947261512
0.1574112917,-0.189085798,-0.648567313,0.906558162
0.1673622918,-0.2689692888,-0.7479062444,1.207031956
0.1773137501,-0.3409970453,-0.8497267342,1.877250339
0.18726575,-0.5581474319,-0.9755342567,2.074307354
0.1972167501,-0.4784680089,-0.9496848857,1.695236456
0.20716775,-0.3521421307,-0.6629865468,1.487482545
0.2171197501,-0.3470220163,-0.4815141159,1.309654099
0.22707075,-0.4246800569,-0.409791584,1.019235177
0.2370217501,-0.4902138957,-0.2555437893,0.783078416
0.2469737499,-0.5132057324,-0.1500594342,0.5426239514
0.2569247501,-0.5467699197,-0.07053379297,0.3386941195
0.2668757502,-0.5747085008,0.01101732373,0.1506675446
0.27682675,-0.5435165289,0.04799628496,-0.002148851752
0.2867787501,-0.4828718394,0.07083609402,-0.08435544133
0.29672975,-0.4413753194,0.06222256064,-0.1818589318
0.3066807501,-0.4304062352,0.06837149262,-0.2817475015
0.31663275,-0.4066367188,0.1385848582,-0.362448433
0.3265837501,-0.4699620643,0.1649318272,-0.4661365235
0.3365347499,-0.5831121191,0.1800392783,-0.5206594706
0.3464867501,-0.6216838619,0.1815969765,-0.5436583239
0.3564377502,-0.5991679886,0.2507262683,-0.4630451006
0.36638875,-0.4947633219,0.1001195347,-0.3482987559
0.3763407501,-0.4596089843,0.174586165,-0.2524932969
0.38629175,-0.4679281104,-0.01737967908,-0.3532764906
0.3962427501,-0.3409353572,0.04404356718,-0.1665403962
0.40619475,-0.3061634275,-0.02454193354,0.02428699493
0.4161457501,-0.2863635859,-0.04110534132,0.1829394972
0.42609675,-0.3195494583,0.04405818522,0.3795831138
0.4360487501,-0.4401626068,0.1675034326,0.4380681342
0.4459997502,-0.6377903098,0.1545576972,0.3394022173
0.45595075,-0.8900175583,0.08711240351,0.1146048421
0.4659017501,-0.9703819826,-0.006668749452,-0.1106117785
0.47585375,-0.8988214186,-0.03429742813,-0.1155912673
0.4858047501,-0.7825530437,0.01517118573,-0.06533327937
0.49575575,-0.6593545488,0.07145706832,-0.04761943191
0.5057077501,-0.5149148735,0.1503120339,-0.1733070865
0.51565875,-0.4109198043,0.1697306371,-0.3213261348
0.5256097501,-0.5068398687,0.1786464715,-0.4091010278
0.5355617502,-0.6259932598,0.2850751519,-0.4733093029
0.54551275,-0.7204632148,0.3173833573,-0.5872545791
0.5554637501,-0.6343468845,0.04122228563,-0.4374214321
0.56541575,-0.2934702918,-0.4798388886,0.08531321526
0.5753667501,0.07870849282,-0.9697361577,0.5449461731
0.58531775,0.3295987755,-1.169579955,0.6531582543
0.5952687501,0.4756005344,-0.95629107,0.7895410511
0.60522075,0.3752459416,-0.5558480144,0.5419295946
0.6151717501,0.3175102419,-0.7211774522,-0.1783946027
0.6251227499,0.04036420673,-0.6693793076,-0.654862133
0.6350747501,0.1476831257,-0.4823490983,-0.8818273634
0.6450257502,0.456943531,-0.2643491113,-0.8497245415
0.65497675,0.6904441944,-0.3785563427,-1.127006378
0.6649287501,0.7547869554,-0.549208501,-1.281078172
0.67487975,0.8043447393,-0.5155589443,-1.080865415
0.6848307501,0.8168650898,-0.4754645866,-0.8158191691
0.69478275,0.6901339996,-0.526397928,-0.5027682332
