seconds,x,y,z
0.002053291537,-0.2779061732,-0.5889140189,-0.2358111906
0.01200429164,-0.4871484929,-0.5490155429,-0.4432809269
0.02195629152,-0.9073308715,-0.6532719827,-1.259275074
0.03190729162,-1.535004914,-0.6437117851,-1.733643892
0.04185829172,-1.507291743,0.005914458632,-1.073583877
0.0518102916,-1.68404854,-0.2118761981,-1.024959016
0.0617612917,-1.722934571,-0.2564828521,-1.316646785
0.07171329157,-1.493500792,-0.03336421251,-1.403579094
0.08166429168,-1.230300366,0.008980738521,-1.05340689
0.09161629155,-0.9501707894,0.003939269185,-0.6989592022
0.1015672917,-0.6614358652,-0.03883896053,-0.4199072671
0.1115192915,-0.3365533076,-0.09013833761,-0.06743242979
0.1214702916,0.006572562754,-0.142058689,0.1616439378
0.1314222915,0.1769982876,-0.1584636372,0.1271278238
0.1413732916,0.1917135367,-0.08212472856,-0.03214682221
0.1513242917,0.1742362091,0.07578342319,0.08256970167
0.1612762916,0.07950561449,0.08451916337,0.5257471329
0.1712272917,-0.08910264954,-0.04415115595,0.7548211616
0.1811792916,-0.129568744,-0.1829412514,0.5623571348
0.1911302917,-0.0214410089,-0.210735991,0.02784034789
0.2010822915,0.1224218385,-0.1441321117,-0.3169413078
0.2110332916,0.2199919872,-0.09977396429,-0.4604395813
0.2209852915,0.2603206721,-0.07153366685,-0.7752741373
0.2309362916,0.2357212166,0.0124995929,-1.100372311
0.2408882917,0.3996815289,0.09817358136,-1.407155836
0.2508392916,0.5041741962,0.1097627628,-1.180376254
0.2607912917,0.4702456908,0.03352150261,-0.8911378849
0.2707422916,0.4642376767,-0.06568469703,-0.7348780632
0.2806932917,0.609757552,-0.05190690279,-0.4603080189
0.2906452916,0.8411407558,-0.03813612521,-0.08914723456
0.3005962917,1.108292876,0.0009536808729,0.2944803983
0.3105482915,1.306539872,0.06021871984,0.5326649737
0.3204992916,1.369570518,0.03845012069,0.5750338984
0.3304512915,1.321118443,-0.03995577872,0.8656481177
0.3404022916,1.211897571,-0.01618684709,1.16373157
0.3503542917,1.145225425,-0.09875245571,1.192678211
0.3603052916,1.124459477,-0.1012807918,1.193714338
0.3702562917,1.004836701,-0.1820682621,1.265004761
0.3802082916,1.059068164,-0.09418578029,1.376586592
0.3901592917,1.066463284,0.01555300891,1.394898317
0.4001112916,0.8944936019,0.03270873964,1.420941231
0.4100622917,0.7106647432,0.08676800251,1.405927336
0.4200142915,0.5062642103,0.1804947764,1.330241561
0.4299652916,0.3487065992,0.2182087326,1.383296857
0.4399172915,0.2861826146,0.2031334412,1.363777097
0.4498682916,0.3576200947,0.1247105849,1.272439495
0.4598202917,0.3950595242,-0.04382663548,1.276446007
0.4697712916,0.4712858739,-0.1824097395,1.31787353
