seconds,x,y,z
566053.0746705,-0.0009405452668407553,-0.3630155977224749,-1.1095057867055402
566053.1082255,0.008936924235152969,-0.33689983391099576,-1.094788889523266
566053.1417805001,0.01855462436732357,-0.31156256688801265,-1.073430038508286
566053.1753365,0.028669805939551894,-0.2884946213481517,-1.0427025292705259
566053.2088885,0.04004065911193438,-0.26907767567441293,-1.0016408454650036
566053.2424435001,0.053368952881644394,-0.2544884180186976,-0.9513922749121719
566053.2759995001,0.0692572333244791,-0.24561816909725903,-0.8952268019039344
566053.3095545,0.08817731957379482,-0.24300816184108606,-0.8381720264796819
566053.3431065,0.11044509791927638,-0.24679889070599473,-0.7863000894140788
566053.3766625001,0.13619378337924465,-0.25669344153292284,-0.7457574615846414
566053.4102175001,0.1653338937634849,-0.2719388121136465,-0.7216838250671451
566053.4437725,0.19748918248890007,-0.2913348552205172,-0.7172008846772866
566053.4773245417,0.23191330450970413,-0.31328423013117507,-0.7326555167027334
566053.5108805418,0.2674235212693207,-0.3358920619080784,-0.7652679267639877
566053.5444355417,0.3024151616372075,-0.3571110901242566,-0.809267209020545
566053.5779905417,0.335013509234751,-0.37491926452812685,-0.8565108428893443
566053.6115425417,0.36337288879685276,-0.38751927779629897,-0.8975056725401681
566053.6450985417,0.3860750355282243,-0.393551897283084,-0.9226883220512876
566053.6786535417,0.4025413061092675,-0.39230327306242313,-0.9237785919686206
566053.7122085417,0.41336385579458573,-0.3838649643516575,-0.8949901671343822
566053.7457605418,0.4204732641629145,-0.36919241744635173,-0.8338859539347898
566053.7793165417,0.42708790688166864,-0.3500176635175761,-0.7417178792691326
566053.8128715417,0.4374289486331892,-0.3286046799539679,-0.623190217643411
566053.8464265417,0.4562278876847066,-0.3073763521291713,-0.48570724759000106
566053.8799785418,0.4880913693218353,-0.2884732282546812,-0.3382750903641719
566053.9135335417,0.5368107677214028,-0.27331883256577805,-0.19029097993024136
566053.9470895417,0.6047094317658582,-0.2622660143468255,-0.0504538867667752
566053.9806445417,0.6921139473117327,-0.25438806260323826,0.07402758080648152
566054.0141965417,0.7970232260399233,-0.24746128398575404,0.17785123657197938
566054.0477515417,0.9150333459194572,-0.23816532294101422,0.25768885400174735
566054.0813075417,1.0395570621150985,-0.22250224965035081,0.31201231766720455
566054.1148625417,1.1623510562779977,-0.19640096197895077,0.34081264390589444
566054.1484145417,1.2743235181710966,-0.15643058046067218,0.34532034917239907
566054.1819695417,1.366536994307437,-0.100504938293741,0.3277786665659709
566054.2155245417,1.4312626263294144,-0.028434194883510466,0.29126247393923455
566054.2490805417,1.4629137972923214,0.057815251060749334,0.23950151936932942
566054.2826325417,1.4587095725421537,0.15424377788471524,0.1766667488375915
566054.3161875417,1.418977724593382,0.255332623993499,0.10710094416860798
566054.3497425417,1.3470751261428944,0.3548644529467304,0.035000036167616634
566054.3832975416,1.2489642167755557,0.44689037301478896,-0.03592707669488663
566054.4168495417,1.132531308640032,0.5266436077238605,-0.10277287487201288
566054.4504055417,1.0067546860965622,0.591207740410015,-0.16366190108445905
566054.4839608751,0.880822206840249,0.6398033695898367,-0.21784966605047318
566054.517515875,0.763271786021474,0.6736464531496587,-0.2656672311884743
566054.551067875,0.6612063884047044,0.6954307367203775,-0.30831219729039155
566054.5846228751,0.5796341031113719,0.7085700549138656,-0.3475010592012891
566054.6181788751,0.5210017594764756,0.7163824758337252,-0.3850163979841755
566054.651733875,0.4850069420532925,0.7213964419939568,-0.4222157007033417
566054.685285875,0.46876253894415065,0.7249143145303018,-0.45960427660123987
566054.7188408751,0.46733875591608187,0.7268995269612786,-0.4965865431188086
566054.752395875,0.47463046529684866,0.726180605011104,-0.5314798783755178
566054.785951875,0.4844177620584447,0.7209011859295139,-0.5618052768895648
566054.819503875,0.49143230828432316,0.709097314766969,-0.5847817185766971
566054.8530588751,0.49223145905962884,0.6892633506174545,-0.5978813568206311
566054.886613875,0.4857204348737077,0.6607866469799252,-0.5992810084207951
566054.920168875,0.4732381672807614,0.6241824575411821,-0.5880825571086359
566054.9537218751,0.45821560188199995,0.5811187821634473,-0.5642576883777621
566054.9872768751,0.44550511007720717,0.5342605575014453,-0.5283732959163268
566055.020831875,0.440540560067875,0.48697683963218863,-0.4812398424269198
566055.054386875,0.4484926420910513,0.4429550417556709,-0.42365975430687347
566055.0879388751,0.4735279478311772,0.40576628226987677,-0.3564096394345246
566055.121493875,0.5181995733994471,0.3784269554438772,-0.28047857610166177
566055.155049875,0.5829519330919358,0.36299977777245335,-0.1974606142889162
566055.188604875,0.6657469366709121,0.3602776392929387,-0.10992848037840094
566055.2221568751,0.7618876742187074,0.3696036769554882,-0.021623130979285022
566055.255711875,0.864165268840771,0.38889163412722605,0.06264327711482569
566055.289266875,0.9634330004145429,0.4148936860899788,0.13739494258698806
566055.322822875,1.0496149131714434,0.44370367278462064,0.1971635715036851
566055.3563748751,1.1130235183467387,0.471409022576849,0.2373162283639562
