"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.096945625E0,-2.031146132E0,2.159768504E-1,-1.934574870E-1,2.051737412E0
3.106897625E0,-2.063752984E0,-2.564998090E-2,-2.161908219E-1,2.075204272E0
3.116848625E0,-2.120336782E0,-1.748387647E-1,-3.712584329E-1,2.159682728E0
3.126800625E0,-2.154296095E0,3.539611995E-2,-5.701415330E-1,2.228745368E0
3.136751625E0,-2.304474812E0,1.449840510E-1,-7.399177784E-1,2.424686135E0
3.146702625E0,-2.426506495E0,1.717145973E-1,-8.056053990E-1,2.562502631E0
3.156654625E0,-2.640702576E0,2.527722090E-1,-7.383869773E-1,2.753619293E0
3.166605625E0,-2.815523214E0,3.048960435E-1,-7.365994104E-1,2.926211076E0
3.176557625E0,-2.931840706E0,-8.353507698E-2,1.139283923E-1,2.935242360E0
3.186508625E0,-3.130686676E0,-5.476361847E-1,5.524222769E-2,3.178703534E0
3.196459625E0,-3.154185759E0,-8.794738591E-1,-6.403296094E-1,3.336522753E0
3.206411625E0,-3.204026256E0,-9.148693943E-1,-8.327645463E-1,3.434569412E0
3.216362625E0,-3.181797773E0,-8.580303651E-1,-1.017833746E0,3.449063454E0
3.226314625E0,-3.116116877E0,-8.392169487E-1,-1.154436252E0,3.427417765E0
3.236265625E0,-3.155987286E0,-8.167987239E-1,-1.321943046E0,3.517804617E0
3.246216625E0,-3.183948671E0,-8.094774252E-1,-1.726180360E0,3.711129407E0
3.256168625E0,-3.009362214E0,-9.315555936E-1,-2.029738707E0,3.747518643E0
3.266119625E0,-2.666741397E0,-1.024586549E0,-2.177596664E0,3.592104468E0
3.276071625E0,-2.231561495E0,-1.096482743E0,-2.296116802E0,3.384419223E0
3.286022625E0,-1.693468843E0,-1.097417713E0,-2.347564114E0,3.095677572E0
3.295973625E0,-1.032901436E0,-1.060089088E0,-2.291347813E0,2.727810303E0
3.305925625E0,-7.817997761E-2,-1.109361820E0,-2.351720315E0,2.601419650E0
3.315876625E0,8.368608132E-1,-1.169671757E0,-2.484032280E0,2.870345695E0
3.325827625E0,1.692566910E0,-1.266180051E0,-2.415420467E0,3.209711934E0
3.335779625E0,2.562283813E0,-1.268486778E0,-2.127981870E0,3.564079668E0
3.345730625E0,3.314227560E0,-1.099437341E0,-1.621149895E0,3.849804380E0
3.355682625E0,3.756684614E0,-1.042056860E0,-1.137953535E0,4.061219033E0
3.365633625E0,4.132762322E0,-8.535133910E-1,-7.595894929E-1,4.287794971E0
3.375584625E0,4.045143549E0,-7.891747230E-1,-4.847550814E-1,4.149815727E0
3.385536625E0,3.781696956E0,-5.148321354E-1,-3.123826723E-1,3.829342885E0
3.395487625E0,3.332739552E0,-3.747673470E-1,-1.028430216E-1,3.355321173E0
3.405439625E0,2.568249142E0,-5.075020659E-1,7.031846926E-2,2.618855989E0
3.415390625E0,1.901524032E0,-4.734022737E-1,1.172857904E-1,1.963073945E0
3.425341625E0,1.708588866E0,-2.776620519E-1,7.401083976E-2,1.732584697E0
3.435293625E0,1.131977389E0,-9.037971067E-1,2.255646761E-1,1.465981392E0
3.445244625E0,1.212611662E0,-9.470606554E-1,6.247665140E-1,1.660627630E0
3.455196625E0,1.681400921E0,-7.917890131E-1,1.281597112E0,2.257549569E0
3.465147625E0,1.865804415E0,-5.549598223E-1,1.862838415E0,2.694322452E0
3.475098625E0,1.457869906E0,-5.376368612E-1,2.463136670E0,2.912298116E0
3.485050625E0,9.035848528E-1,-5.069594443E-1,2.827734247E0,3.011570095E0
3.495001625E0,1.863129021E-1,-4.743460143E-1,2.500142821E0,2.551554578E0
3.504953625E0,-2.263329271E-1,-4.070504093E-1,2.045139981E0,2.097501888E0
3.514904625E0,-3.334536255E-1,-3.428555828E-1,1.739778499E0,1.804319954E0
3.524855625E0,-5.514260575E-1,-2.373782444E-1,1.175357297E0,1.319804494E0
3.534807625E0,-8.545392850E-1,-1.014491916E-1,6.731440374E-1,1.092543923E0
3.544758625E0,-9.339204269E-1,1.458178639E-1,6.646778539E-1,1.155537478E0
3.554710625E0,-9.661420935E-1,3.274943626E-1,1.023775248E0,1.445267747E0
3.564661625E0,-8.327809185E-1,5.315002084E-1,1.409868651E0,1.721553410E0
3.574612625E0,-7.437397378E-1,7.340337253E-1,1.810494725E0,2.090417531E0
3.584564625E0,-6.788195642E-1,9.306931293E-1,2.158463698E0,2.446620370E0
3.594515625E0,-5.444608542E-1,1.254039477E0,2.538989383E0,2.883664287E0
3.604466625E0,-1.958543886E-1,1.635546910E0,2.740022504E0,3.197044879E0
3.614418625E0,4.306266752E-1,2.163572702E0,2.710825602E0,3.495005238E0
3.624369625E0,7.924405392E-1,2.721212304E0,2.479830178E0,3.765968152E0
3.634321625E0,1.312542332E0,3.114960882E0,2.224978699E0,4.046761530E0
3.644272625E0,1.675840804E0,3.329277708E0,1.967090177E0,4.214495963E0
3.654223625E0,1.678087158E0,3.402662019E0,1.771416321E0,4.187123249E0
3.664175625E0,1.579098913E0,3.369601277E0,1.577233797E0,4.041711592E0
3.674126625E0,1.538206410E0,3.268288325E0,1.354000845E0,3.857603637E0
3.684078625E0,1.498687565E0,3.038538358E0,1.064687631E0,3.551385578E0
3.694029625E0,1.422511209E0,2.724598426E0,7.591688588E-1,3.165961478E0
3.703980625E0,1.332727505E0,2.346056117E0,3.305913404E-1,2.718351070E0
3.713932625E0,1.063517238E0,1.879773413E0,-1.166200849E-1,2.162918686E0
3.723883625E0,8.054378032E-1,1.327440745E0,-6.368646955E-1,1.678220970E0
3.733835625E0,5.118682915E-1,6.806042075E-1,-1.150166030E0,1.431123032E0
3.743786625E0,2.337422630E-1,-2.276321054E-2,-1.748878813E0,1.764576638E0
3.753737625E0,-1.168851100E-1,-7.579114151E-1,-2.478983209E0,2.594889129E0
3.763690125E0,-4.516919274E-1,-1.400156134E0,-3.466098169E0,3.765408253E0
3.773641125E0,-7.674156987E-1,-1.857211347E0,-4.652155578E0,5.067614070E0
3.783592125E0,-1.075353610E0,-2.254229688E0,-5.776431599E0,6.293258209E0
3.793544125E0,-1.119644003E0,-2.464659285E0,-6.514179475E0,7.054266958E0
3.803495125E0,-1.311519069E0,-2.605096541E0,-6.385904428E0,7.020426313E0
3.813447125E0,-1.821939480E0,-2.539221810E0,-5.402221491E0,6.241082271E0
3.823398125E0,-2.095163788E0,-1.956935025E0,-4.065329600E0,4.974556336E0
3.833349125E0,-1.969767471E0,-1.454669725E0,-2.946573350E0,3.831232492E0
3.843301125E0,-1.663847872E0,-1.393641751E0,-1.938959807E0,2.910359463E0
3.853252125E0,-1.104000801E0,-1.756057439E0,-8.889086339E-1,2.256704247E0
3.863204125E0,-3.142784858E-1,-2.381946326E0,2.285559654E-1,2.413436781E0
3.873155125E0,4.520319064E-1,-2.940472950E0,1.126842364E0,3.181271401E0
3.883106125E0,1.076814610E0,-3.428639444E0,1.810112025E0,4.023879183E0
3.893058125E0,1.861936774E0,-3.508622922E0,2.268831647E0,4.574367760E0
3.903009125E0,2.547867503E0,-3.321210304E0,2.634448979E0,4.945946635E0
3.912961125E0,2.638545538E0,-3.116821466E0,2.881863384E0,4.998163180E0
3.922912125E0,2.163565393E0,-2.463479317E0,2.818839755E0,4.323841246E0
3.932863125E0,1.632360762E0,-1.144009497E0,2.619267853E0,3.291492590E0
3.942815125E0,1.000198909E0,-4.688654190E-1,2.695382813E0,2.912957457E0
3.952766125E0,7.235584384E-1,4.512524360E-1,2.831645157E0,2.957258844E0
3.962717125E0,5.742263979E-1,1.167146344E0,2.757491938E0,3.048889688E0
3.972669125E0,6.515435457E-1,1.659235734E0,2.643802185E0,3.188614465E0
3.982620125E0,1.156618286E0,2.357338904E0,2.533635964E0,3.648852391E0
3.992572125E0,1.839259956E0,2.875446650E0,2.331398317E0,4.133580619E0
4.002523125E0,2.299424572E0,2.912577639E0,2.210129549E0,4.319159002E0
4.012474125E0,2.364646900E0,2.601953663E0,2.151437537E0,4.121941448E0
4.022426125E0,2.221158129E0,2.069036089E0,2.299899512E0,3.808410631E0
4.032377125E0,1.886895468E0,1.286072279E0,2.652487639E0,3.500006727E0
4.042328125E0,1.360623255E0,3.263968402E-1,2.930661907E0,3.247554427E0
4.052280125E0,9.545393904E-1,-6.002587867E-1,3.158787518E0,3.354011723E0
4.062231125E0,5.870941461E-1,-1.467094474E0,3.352227445E0,3.706005204E0
4.072183125E0,2.348191374E-1,-2.041770523E0,3.604814297E0,4.149536481E0
4.082134125E0,-7.571102735E-2,-2.294864329E0,3.850994940E0,4.483558461E0
4.092085125E0,-4.123381195E-1,-2.210902405E0,3.913226856E0,4.513475002E0
4.102037125E0,-6.899068353E-1,-1.902340157E0,3.671960213E0,4.192631789E0
4.111988125E0,-8.533485726E-1,-1.421292064E0,3.095528830E0,3.511491657E0
4.121940125E0,-7.933662996E-1,-7.402691960E-1,2.516435795E0,2.740415603E0
4.131891125E0,-7.516801836E-1,-4.634503126E-3,2.020937916E0,2.156208394E0
4.141842125E0,-1.899485839E0,3.805438113E-1,1.717696635E0,2.589081261E0
4.151794125E0,-3.090154654E0,7.584914589E-1,1.415091677E0,3.482362637E0
4.161745125E0,-1.279699837E0,1.630865044E0,9.185777716E-1,2.267407680E0
4.171696125E0,-3.999518164E-1,2.023472831E0,4.753002799E-1,2.116675249E0
4.181648125E0,7.892199659E-1,2.270138208E0,-4.479225198E-1,2.444796560E0
4.191599125E0,1.734092520E0,2.124243745E0,-2.090564368E0,3.448180351E0
4.201551125E0,1.937292035E0,1.569073423E0,-3.993918432E0,4.708128745E0
4.211502125E0,1.522405772E0,1.057453163E0,-5.083920121E0,5.411300243E0
4.221453125E0,8.872861777E-1,8.541986847E-1,-5.330471478E0,5.470910192E0
4.231405125E0,2.867610138E-1,8.062830913E-1,-5.164933879E0,5.235347770E0
4.241356125E0,-3.423641244E-1,7.532821745E-1,-4.711636087E0,4.783739316E0
4.251308125E0,-8.622739819E-1,6.608289242E-1,-3.899697568E0,4.048191252E0
4.261259125E0,-1.235184838E0,5.064811420E-1,-2.857950026E0,3.154375229E0
4.271210125E0,-1.664470747E0,1.859350258E-1,-1.749795071E0,2.422151418E0
4.281162125E0,-1.974088417E0,-1.488701105E-1,-7.913773692E-1,2.132009739E0
4.291113125E0,-2.287295546E0,-4.394474924E-1,7.794461256E-1,2.456088614E0
4.301064125E0,-2.507003359E0,-4.472418308E-1,2.247407157E0,3.396458453E0
4.311016125E0,-2.115286688E0,2.783274651E-3,9.026416969E-1,2.299827722E0
4.320967125E0,-1.689773841E0,2.275923443E-1,-1.833675500E-1,1.714863717E0
4.330919125E0,-1.623486150E0,2.761610717E-1,-8.911051404E-1,1.872442413E0
4.340870125E0,-1.596902954E0,3.284269935E-1,-1.312528591E0,2.093010902E0
4.350821125E0,-1.589914362E0,1.430655795E-1,-1.589262105E0,2.252565088E0
4.360773125E0,-1.602991806E0,-1.912676865E-1,-1.710259854E0,2.351840731E0
4.370724125E0,-1.421202748E0,-3.789048368E-1,-1.735447758E0,2.274898909E0
4.380675125E0,-1.095078534E0,-5.457323313E-1,-1.710455589E0,2.103016666E0
4.390627125E0,-7.980117662E-1,-7.760640961E-1,-1.457824298E0,1.834216439E0
4.400578125E0,-5.580601622E-1,-8.751825875E-1,-1.477895451E0,1.805976376E0
4.410530125E0,-5.207667670E-1,-8.034103543E-1,-1.914585981E0,2.140632080E0
4.420481125E0,-7.514200556E-1,-6.825922608E-1,-2.421177050E0,2.625388086E0
4.430432125E0,-1.286372972E0,-5.851033884E-1,-2.727295747E0,3.071684145E0
4.440384125E0,-1.856096136E0,-5.035218662E-1,-2.715812985E0,3.327802173E0
4.450335125E0,-2.306609631E0,-5.273486853E-1,-2.395240556E0,3.366856389E0
4.460286125E0,-2.789961819E0,-6.866233313E-1,-1.885203722E0,3.436470809E0
4.470238125E0,-3.245315784E0,-9.230935031E-1,-1.485983904E0,3.686776955E0
4.480189125E0,-3.494640767E0,-1.161938229E0,-1.216918502E0,3.878595774E0
4.490141125E0,-3.371428239E0,-1.436412379E0,-1.090606218E0,3.823510274E0
4.500092125E0,-3.052847957E0,-1.663111854E0,-9.163353644E-1,3.595204053E0
4.510043125E0,-2.871097198E0,-1.761440386E0,-8.217800400E-1,3.467159326E0
4.519995125E0,-2.499449049E0,-1.620976818E0,-7.155337197E-1,3.063788487E0
4.529946125E0,-1.929398440E0,-1.323699111E0,-4.268139982E-1,2.378429706E0
4.539897125E0,-1.257759183E0,-9.082626253E-1,-2.624739093E-1,1.573464875E0
4.549849125E0,-8.230227926E-1,-4.825929272E-1,-2.113593042E-1,9.772078623E-1
4.559800125E0,-6.597447042E-1,-1.360723096E-1,-3.765162492E-1,7.717144770E-1
4.569752125E0,-4.213263863E-1,1.511323982E-1,-9.942535329E-1,1.090365541E0
4.579703125E0,1.330555849E-2,1.071718615E-1,-1.899926426E0,1.902993240E0
4.589654125E0,4.662396903E-1,-3.754263282E-2,-2.281550803E0,2.329004716E0
4.599606125E0,8.942206100E-1,-3.057269329E-1,-2.473410813E0,2.647802958E0
4.609557125E0,2.011893589E0,-3.429538161E-1,-1.457854704E0,2.508121503E0
4.619508125E0,3.006759618E0,-2.592795753E-1,-3.375223374E-1,3.036733546E0
4.629460125E0,3.073225503E0,-7.701315111E-1,-7.527559251E-3,3.168260438E0
4.639411125E0,3.035721754E0,-1.448088684E0,-3.792527461E-1,3.384730425E0
4.649363125E0,3.468656618E0,-1.871178006E0,-3.252254967E-1,3.954574249E0
4.659314125E0,3.818462201E0,-2.163014293E0,2.630431357E-1,4.396416280E0
4.669265125E0,3.648948496E0,-2.551022660E0,5.614616337E-1,4.487513889E0
4.679217125E0,3.041663110E0,-2.934484817E0,9.161882338E-1,4.324617497E0
4.689168125E0,2.430032805E0,-3.045331069E0,1.377778547E0,4.132478007E0
4.699120125E0,1.757278484E0,-3.006414925E0,1.829539983E0,3.933671939E0
4.709071125E0,1.314175459E0,-2.409245807E0,2.589711640E0,3.773344521E0
4.719022125E0,7.952716148E-1,-1.715995826E0,3.323854415E0,3.824278598E0
4.728974125E0,4.690251211E-1,-1.158966674E0,4.183507383E0,4.366339696E0
4.738925125E0,7.794692952E-1,-5.781259060E-1,4.830421103E0,4.926943269E0
4.748876125E0,8.383028828E-2,-4.640227550E-1,3.560707872E0,3.591794146E0
4.758828125E0,4.068947272E-1,-1.232382560E-1,3.213180949E0,3.241185400E0
4.768778792E0,1.512327511E-1,1.222436446E-1,2.528564090E0,2.536030601E0
4.778729792E0,-7.301421840E-1,2.693484807E-1,7.698733565E-1,1.094696852E0
4.788681792E0,-6.360413345E-1,6.513307071E-1,9.666695854E-1,1.327866844E0
4.798632792E0,-8.296810902E-1,1.135466130E0,1.010961075E0,1.731963146E0
4.808584792E0,-1.256667801E0,1.353543885E0,7.570369640E-1,1.996096183E0
4.818535792E0,-1.138184866E0,1.672952133E0,1.260191333E0,2.383760857E0
4.828486792E0,-7.297744672E-1,2.058425147E0,1.470112514E0,2.632663226E0
4.838438792E0,-3.869240738E-1,2.278758173E0,1.952484417E0,3.025664298E0
4.848389792E0,3.602400859E-1,2.602257718E0,2.730266717E0,3.788914686E0
4.858340792E0,1.057245441E0,2.872126016E0,2.990201181E0,4.278805777E0
4.868292792E0,1.700842036E0,3.206370404E0,3.297006048E0,4.903460378E0
4.878243792E0,2.393792347E0,3.581868069E0,3.166891466E0,5.346889022E0
4.888195792E0,2.748584290E0,3.724896811E0,2.863486463E0,5.443264330E0
4.898146792E0,2.765499407E0,3.601081434E0,2.549279605E0,5.207168230E0
4.908097792E0,2.471523039E0,3.251394550E0,2.311625665E0,4.692931479E0
4.918049792E0,2.088609059E0,2.814042115E0,2.093606966E0,4.082194380E0
4.928000792E0,1.800104661E0,2.385464011E0,1.799299646E0,3.488308266E0
4.937951792E0,1.525713980E0,1.975785863E0,1.443381675E0,2.883553986E0
4.947903792E0,1.417544437E0,1.632046766E0,1.056393063E0,2.406028924E0
4.957854792E0,1.569127510E0,1.432126955E0,4.914529207E-1,2.180521665E0
4.967806792E0,1.723874218E0,1.109173540E0,-3.278525046E-1,2.075932448E0
4.977757792E0,1.721739546E0,5.559643739E-1,-1.244546815E0,2.195991854E0
4.987708792E0,1.602556773E0,-2.306147701E-1,-2.246008503E0,2.768740793E0
4.997660792E0,1.239561186E0,-1.257796313E0,-3.379397409E0,3.812989687E0
5.007611792E0,7.955435103E-1,-2.376327152E0,-4.608730061E0,5.245971120E0
5.017562792E0,4.852982146E-1,-3.262613602E0,-5.735082428E0,6.615990654E0
5.027514792E0,3.215878342E-1,-3.676973616E0,-6.417104001E0,7.402889805E0
5.037465792E0,2.971809531E-1,-3.647781392E0,-6.663129108E0,7.602099388E0
5.047416792E0,2.874822131E-1,-3.163682806E0,-6.217495261E0,6.982032816E0
5.057368792E0,4.033238509E-2,-2.496595023E0,-5.101969306E0,5.680202832E0
5.067319792E0,-1.770843513E-1,-1.922183268E0,-3.760516587E0,4.227012229E0
5.077271792E0,-5.485901579E-1,-1.585601163E0,-2.576298419E0,3.074474875E0
5.087222792E0,-8.037945163E-1,-1.494641291E0,-1.550161189E0,2.298486007E0
5.097173792E0,-8.027199443E-1,-1.611616010E0,-6.628622934E-1,1.918606758E0
5.107125792E0,-4.986390026E-1,-1.811980795E0,7.534254313E-2,1.880848679E0
5.117076792E0,-3.618035582E-1,-2.063230973E0,7.557172474E-1,2.226866054E0
5.127027792E0,-3.880897893E-1,-2.361663505E0,1.379719677E0,2.762552186E0
5.136979792E0,-2.594510815E-1,-2.507546858E0,1.886198334E0,3.148467923E0
5.146930792E0,-7.635451343E-2,-2.419729865E0,2.410204750E0,3.416139571E0
5.156882792E0,9.943446033E-3,-2.071756214E0,2.931758845E0,3.589914011E0
5.166833792E0,9.062829774E-2,-1.430473362E0,3.226721638E0,3.530750637E0
5.176784792E0,1.955120707E-1,-4.841032630E-1,3.296652876E0,3.337738924E0
5.186736792E0,4.292276192E-1,5.638709790E-1,3.390141960E0,3.463415849E0
5.196687792E0,7.974233902E-1,1.403060446E0,3.094016740E0,3.489613484E0
5.206638792E0,1.266797809E0,2.072840288E0,2.570044237E0,3.536463054E0
5.216590792E0,1.658333509E0,2.537049569E0,2.200992690E0,3.745805569E0
5.226541792E0,1.927662548E0,2.661608126E0,2.048926491E0,3.872743276E0
5.236492792E0,2.157946365E0,2.451355115E0,1.959847815E0,3.808789555E0
5.246444792E0,2.083217780E0,1.896064340E0,1.926561663E0,3.412696316E0
5.256395792E0,1.877967208E0,1.111669716E0,1.922811113E0,2.908568887E0
5.266347792E0,1.689826174E0,2.505853504E-1,1.984250439E0,2.618311540E0
5.276298792E0,1.482448385E0,-5.874194705E-1,2.295198058E0,2.794753831E0
5.286249792E0,1.160800946E0,-1.226915998E0,3.120219283E0,3.548034678E0
5.296201792E0,9.238776878E-1,-1.584488438E0,3.844510378E0,4.259625997E0
5.306152792E0,6.434837437E-1,-1.636276057E0,4.012611980E0,4.380927478E0
5.316103792E0,2.525776429E-1,-1.538719942E0,3.549804862E0,3.877185717E0
5.326055792E0,-1.898543414E-2,-1.408635766E0,2.753278727E0,3.092759110E0
5.336006792E0,1.183078106E-2,-1.001340358E0,1.966473442E0,2.206771460E0
5.345958792E0,1.151495833E-1,-4.718644559E-1,1.399865527E0,1.481735127E0
5.355909792E0,1.508387218E-1,8.274628758E-2,1.036863363E0,1.051039914E0
5.365860792E0,-3.565887921E-3,6.130443084E-1,7.168557751E-1,9.432487699E-1
5.375812792E0,-2.287923391E-1,1.005625198E0,5.287999642E-1,1.158989808E0
5.385763792E0,-3.175368102E-1,1.316458504E0,3.633693695E-1,1.402116228E0
5.395714792E0,-2.933215898E-1,1.466320302E0,2.241283806E-1,1.512073515E0
5.405666792E0,-2.838737684E-1,1.491068058E0,1.586032395E-1,1.526113776E0
5.415617792E0,-4.243128152E-1,1.491518878E0,2.057752132E-1,1.564293249E0
5.425568792E0,-7.948161167E-1,1.255879011E0,-3.414656997E-2,1.486650846E0
5.435520792E0,-1.152541827E0,7.494528329E-1,-6.574597585E-1,1.523904703E0
5.445471792E0,-1.464628995E0,3.879434627E-1,-1.565183855E0,2.178402792E0
5.455423792E0,-1.497938244E0,2.236945903E-1,-2.410043952E0,2.846431117E0
5.465374792E0,-1.197665886E0,2.582492959E-1,-3.003375542E0,3.243664736E0
5.475325792E0,-8.266926514E-1,4.293891120E-1,-3.217483038E0,3.349625777E0
5.485277792E0,-3.947176448E-1,3.995343983E-1,-3.231959574E0,3.280395166E0
5.495228792E0,-2.727227627E-1,5.598779154E-1,-2.924886028E0,2.990451347E0
5.505179792E0,-1.804239520E-1,5.490751845E-1,-2.594323046E0,2.657921825E0
5.515131792E0,-1.425799683E-1,6.093202168E-1,-2.190708461E0,2.278333543E0
5.525082792E0,-1.001179633E-1,4.567464799E-1,-1.724446222E0,1.786716465E0
5.535033792E0,-1.468261432E-2,1.811789006E-1,-1.300734757E0,1.313374387E0
5.544985792E0,5.122778524E-2,-2.753336906E-2,-9.585486799E-1,9.603113788E-1
5.554936792E0,1.171586866E-1,-2.233133519E-1,-7.114073396E-1,7.547816994E-1
5.564888792E0,1.268236773E-1,-4.073369229E-1,-6.669234771E-1,7.917035671E-1
5.574839792E0,1.120910327E-1,-5.187421685E-1,-7.578149360E-1,9.251709649E-1
5.584790792E0,6.060819922E-2,-6.633174992E-1,-8.855426842E-1,1.108083618E0
5.594742792E0,-7.099206850E-2,-8.027151203E-1,-1.022365192E0,1.301776487E0
5.604693792E0,-2.686762154E-1,-9.272637373E-1,-1.068848290E0,1.440292198E0
5.614644792E0,-4.313857169E-1,-9.917327982E-1,-1.121614661E0,1.558090827E0
5.624596792E0,-5.670089603E-1,-8.773507351E-1,-1.195237099E0,1.587398878E0
5.634547792E0,-7.031868853E-1,-6.322407174E-1,-1.222762136E0,1.545751391E0
5.644498792E0,-8.234746362E-1,-3.906302583E-1,-1.243353691E0,1.541632536E0
5.654450792E0,-1.137203411E0,-3.308524185E-1,-1.285677592E0,1.748045134E0
5.664401792E0,-1.586590219E0,-4.773123068E-1,-1.361452829E0,2.144446168E0
5.674353792E0,-2.129741151E0,-8.458938843E-1,-1.411941197E0,2.691637379E0
5.684304792E0,-2.635794716E0,-1.374240689E0,-1.407390894E0,3.288875246E0
5.694255792E0,-3.050873060E0,-1.934171230E0,-1.313810300E0,3.843818710E0
5.704207792E0,-3.227434414E0,-2.354721690E0,-1.144330509E0,4.155783855E0
5.714158792E0,-3.064615478E0,-2.374368335E0,-8.092189783E-1,3.960344477E0
5.724109792E0,-2.724025984E0,-1.958237200E0,6.667580922E-2,3.355511310E0
5.734061792E0,-2.361593338E0,-1.430866295E0,2.296435475E-1,2.770782851E0
5.744012792E0,-1.932529916E0,-9.768849635E-1,2.567243604E-1,2.180569537E0
5.753963792E0,-1.560069442E0,-6.734384447E-1,6.773145640E-1,1.829232358E0
5.763915875E0,-1.157098196E0,-4.929395753E-1,9.172913110E-1,1.556691688E0
5.773866875E0,-7.793016263E-1,-3.585138416E-1,9.898705331E-1,1.309842308E0
5.783817875E0,-3.014320068E-1,-2.112224793E-1,1.106071007E0,1.165705479E0
5.793769875E0,3.476261799E-1,-1.632349652E-1,7.338302422E-1,8.282490200E-1
5.803720875E0,1.216167427E0,-3.214670527E-1,-2.828754294E-1,1.289349753E0
5.813672875E0,2.477001003E0,-3.328778940E-1,-1.624690969E0,2.980933144E0
5.823623875E0,4.140350838E0,-3.362324417E-1,-2.447991797E0,4.821640919E0
5.833574875E0,5.741407362E0,-3.643014157E-1,-2.479314162E0,6.264461088E0
5.843526875E0,6.842279609E0,-4.703985590E-1,-1.844313558E0,7.102081213E0
5.853477875E0,7.372285269E0,-5.227387404E-1,-1.301792810E0,7.504565971E0
5.863428875E0,7.110753347E0,-4.697372389E-1,-1.158962435E0,7.219879511E0
5.873380875E0,6.160710027E0,-3.704912782E-1,-1.208623861E0,6.289068568E0
5.883331875E0,4.547619349E0,-5.014595532E-1,-9.639867367E-1,4.675636198E0
5.893282875E0,2.851552295E0,-6.569802868E-1,-4.820681396E-1,2.965697773E0
5.903234875E0,1.339737732E0,-7.815376747E-1,-4.631681845E-1,1.618710318E0
5.913185875E0,5.605300992E-1,-9.001209623E-1,-2.720759144E-1,1.094731493E0
5.923137875E0,4.757578245E-1,-1.244207384E0,-1.847297685E-1,1.344813225E0
5.933088875E0,4.945652474E-1,-1.480101020E0,-3.193296030E-1,1.592879534E0
5.943039875E0,4.969858485E-1,-1.612657984E0,-2.916696417E-1,1.712522084E0
5.952991875E0,5.890343253E-1,-1.515733953E0,-8.510330021E-3,1.626186729E0
5.962942875E0,4.809112680E-1,-1.257065411E0,5.053480978E-1,1.437659833E0
5.972893875E0,2.584254433E-1,-7.812143236E-1,1.227247535E0,1.477570994E0
5.982845875E0,6.902404189E-2,-1.786020327E-1,1.673296680E0,1.684216371E0
5.992796875E0,-3.554604256E-1,3.337637472E-1,1.832427046E0,1.896190716E0
6.002747875E0,-6.523760431E-1,8.645774925E-1,1.553589119E0,1.893865859E0
6.012699875E0,-9.760394561E-1,1.275256684E0,1.487064762E0,2.188674082E0
6.022650875E0,-1.246939642E0,1.592893226E0,1.378628148E0,2.448016108E0
6.032601875E0,-8.876288246E-1,2.059296382E0,1.273862708E0,2.579013904E0
6.042553875E0,4.372401685E-3,2.685774668E0,1.246865236E0,2.961093988E0
6.052504875E0,8.725884703E-1,3.343405750E0,1.182069316E0,3.651994047E0
6.062455875E0,1.318195566E0,3.787308236E0,1.128648861E0,4.165956250E0
6.072407875E0,1.613502322E0,4.016571130E0,9.737119719E-1,4.436704677E0
6.082358875E0,2.048985256E0,4.095186945E0,8.834932351E-1,4.663631309E0
6.092310875E0,2.553759449E0,3.966649357E0,8.585946214E-1,4.795120350E0
6.102261875E0,2.820978374E0,3.732917436E0,8.477290329E-1,4.755127347E0
6.112212875E0,2.905276805E0,3.422602778E0,7.741769072E-1,4.555677005E0
6.122164875E0,2.914012545E0,3.081696072E0,6.192034730E-1,4.286225932E0
6.132115875E0,2.661369560E0,2.721295919E0,4.629451132E-1,3.834404463E0
6.142066875E0,2.546240222E0,2.301465835E0,2.036669996E-1,3.438250210E0
6.152018875E0,2.475857288E0,1.785147922E0,-2.307691365E-1,3.061025450E0
6.161969875E0,2.212958724E0,1.188813202E0,-7.100569251E-1,2.610487307E0
6.171920875E0,1.754361016E0,5.673354542E-1,-9.506286263E-1,2.074450982E0
6.181872875E0,1.151244183E0,5.546317935E-2,-9.185398377E-1,1.473823181E0
6.191823875E0,4.258312275E-1,-3.002849293E-1,-8.251833388E-1,9.759256200E-1
6.201774875E0,-2.620967638E-1,-5.797876847E-1,-7.973076153E-1,1.020072501E0
6.211726875E0,-7.986658504E-1,-6.576164639E-1,-9.948040482E-1,1.435256649E0
6.221677875E0,-1.233886171E0,-6.584584630E-1,-1.409397950E0,1.985559169E0
6.231629875E0,-1.599885034E0,-5.919276738E-1,-2.160912512E0,2.753098868E0
6.241580875E0,-2.024461010E0,-5.482729465E-1,-3.268078995E0,3.883218500E0
6.251531875E0,-2.490934918E0,-6.151954991E-1,-4.590934353E0,5.259268057E0
6.261483875E0,-3.044737576E0,-1.227605969E0,-5.623257937E0,6.511410996E0
6.271434875E0,-3.620134879E0,-1.959214854E0,-6.001869829E0,7.277797801E0
6.281385875E0,-3.992791674E0,-2.247622334E0,-5.547014923E0,7.194690130E0
6.291337875E0,-4.139086086E0,-2.149000856E0,-4.258243277E0,6.315288918E0
6.301288875E0,-3.574556710E0,-1.882857819E0,-2.612766334E0,4.811357101E0
6.311239875E0,-2.231242529E0,-1.636925098E0,-1.212898322E0,3.021438290E0
