loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2025-04-07T09:05:07.754-07:00,355,1744041906.999334,49.26517471218761,-122.9527938796501,84.07455,1.483249,0.3819849,267.303595400938,20.86747064461649,7.935962914082991,6.065124129742193,-9999,1744041907.739653,40.00686645507812,39.34774017333984,-36.70327758789062,3.987177848815918,348.3812866210938,14.17586517333984,549907.787980375,0.3869476318359375,-0.4227752685546875,-0.9855194091796875,549907.756901375,0.1924887597560883,0.3320652842521667,0.2052900344133377,549907.7665543751,-71.52265930175781,-91.78858947753906,-336.2348937988281,549907.7780353751,-1.031541024889994,0.3432350311777178,0.4107930035146714,0.2740827202796936,0.745934784412384,-0.03302796930074692,0.01859620213508606,0.001829802989959717,-0.07041829824447632,XArbitraryCorrectedZVertical,0.2572743153530497,0.0463237067439756,-0.4454454834853775,0.8562958449633931,0.3085369467735291,-0.3993364870548248,-0.8633280992507935,40.31053161621094,39.30304718017578,-36.400390625,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549904.258724,0,-1.942108,99.97166,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:07.816-07:00,356,1744041906.999334,49.26517471218761,-122.9527938796501,84.07455,1.483249,0.3819849,267.303595400938,20.86747064461649,7.935962914082991,6.065124129742193,-9999,1744041907.799613,41.93260955810547,38.89563751220703,-35.43194580078125,2.842402458190918,347.2365112304688,14.17601680755615,549907.847651375,0.6048583984375,-0.3751983642578125,-1.27392578125,549907.816572375,-0.5677606463432312,0.8773312568664551,0.2326119393110275,549907.8264403751,-69.53291320800781,-92.37681579589844,-335.1195068359375,549907.8377063751,-1.013933553776636,0.3853014948674859,0.3958771408099828,-1.015028238296509,0.352660208940506,0.5874990820884705,0.238281786441803,-0.0395989716053009,-0.4229552745819092,XArbitraryCorrectedZVertical,0.2598786112218746,0.07039925478950121,-0.434325641906072,0.8595744751350611,0.346770703792572,-0.3856176435947418,-0.8550140857696533,41.58821868896484,39.18303680419922,-35.41250610351562,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:07.873-07:00,357,1744041906.999334,49.26517471218761,-122.9527938796501,84.07455,1.483249,0.3819849,267.303595400938,20.86747064461649,7.935962914082991,6.065124129742193,-9999,1744041907.859137,40.31843566894531,40.48268127441406,-36.93972778320312,359.8866271972656,344.2807312011719,14.17616653442383,549907.907321375,0.3888702392578125,-0.2856292724609375,-0.88043212890625,549907.876243375,-1.287242412567139,-0.5823062658309937,0.7371302247047424,549907.886336375,-71.3858642578125,-90.47967529296875,-336.7277221679688,549907.897376375,-0.9436156717825503,0.3394642985026647,0.3418499786585721,-1.460342407226562,-0.6480145454406738,0.6187180280685425,0.1098237931728363,0.03008541464805603,-0.08744341135025024,XArbitraryCorrectedZVertical,0.2249878338122399,0.07207478277999069,-0.4158454526508525,0.8782131263162611,0.3137143850326538,-0.3352305889129639,-0.8883714079856873,40.04261779785156,40.67523193359375,-37.47079467773438,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:07.933-07:00,358,1744041906.999334,49.26517471218761,-122.9527938796501,84.07455,1.483249,0.3819849,267.303595400938,20.86747064461649,7.935962914082991,6.065124129742193,-9999,1744041907.918589,38.49359893798828,42.99513244628906,-40.0628662109375,357.57373046875,341.9678344726562,14.1763277053833,549907.966992375,0.202972412109375,-0.2580413818359375,-0.6103668212890625,549907.935914375,-1.935242772102356,-0.4875262677669525,0.4280166029930115,549907.946223375,-73.14115905761719,-88.00466918945312,-339.7506713867188,549907.957047375,-0.8816696502803135,0.2891147315983932,0.248381157819345,-1.931027293205261,-0.3940616548061371,0.2615042924880981,-0.007387816905975342,-0.008971318602561951,0.2330980896949768,XArbitraryCorrectedZVertical,0.1718543023243567,0.07697476388688269,-0.4028538278965386,0.8956839365241689,0.2763544321060181,-0.2458351254463196,-0.9290819764137268,38.24475860595703,43.34815216064453,-40.70770263671875,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:07.993-07:00,359,1744041906.999334,49.26517471218761,-122.9527938796501,84.07455,1.483249,0.3819849,267.303595400938,20.86747064461649,7.935962914082991,6.065124129742193,-9999,1744041907.978328,37.92173767089844,46.73342132568359,-42.63693237304688,357.0876159667969,341.4817199707031,14.17648029327393,549908.0266633751,0.1056060791015625,-0.2872467041015625,-0.4888763427734375,549907.995584375,-1.062832951545715,0.0295573603361845,-0.2082796990871429,549908.006109375,-73.67514038085938,-84.20480346679688,-342.4555969238281,549908.016718375,-0.8656771029172465,0.2811024339984758,0.1732172118429002,-0.5011332035064697,0.3434510231018066,-0.4807027578353882,-0.1873566508293152,-0.0975298136472702,0.4717177748680115,XArbitraryCorrectedZVertical,0.1362888405728419,0.09076835770566805,-0.4027561615536934,0.9005408391237792,0.2732635736465454,-0.1723522990942001,-0.946372926235199,37.98039245605469,47.19235992431641,-42.59011840820312,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.054-07:00,360,1744041906.999334,49.26517471218761,-122.9527938796501,84.07455,1.483249,0.3819849,267.303595400938,20.86747064461649,7.935962914082991,6.065124129742193,-9999,1744041908.037996,39.38195037841797,48.16470336914062,-41.500732421875,358.7116088867188,343.105712890625,14.17663192749023,549908.0863343751,0.161590576171875,-0.378570556640625,-0.734527587890625,549908.055255375,0.1018600538372993,0.7161197662353516,-0.5439908504486084,549908.0659993751,-72.14797973632812,-82.92138671875,-340.9796752929688,549908.076389375,-0.8958492554229863,0.3222448083352144,0.1598663799203733,0.03828131034970284,0.571665346622467,-0.4476142525672913,-0.1508236229419708,-0.2092370837926865,0.2756957411766052,XArbitraryCorrectedZVertical,0.140296790982884,0.1100041222315318,-0.4145753415106387,0.8923806565117488,0.312658280134201,-0.1591862887144089,-0.9364318251609802,39.38195037841797,48.16470336914062,-41.500732421875,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.112-07:00,361,1744041906.999334,49.26517471218761,-122.9527938796501,84.07455,1.483249,0.3819849,267.303595400938,20.86747064461649,7.935962914082991,6.065124129742193,-9999,1744041908.097713,40.93536376953125,49.29550933837891,-41.0069580078125,359.7828979492188,344.177001953125,14.17678451538086,549908.1460043751,0.137420654296875,-0.3216552734375,-0.965362548828125,549908.114926375,-0.4536199569702148,0.1747214794158936,-0.3479310870170593,549908.125887375,-70.53533935546875,-81.79306030273438,-340.6378173828125,549908.136059375,-0.9108237916799913,0.3400467486500255,0.1348699683264449,-0.5339862704277039,-0.01770906150341034,-0.338044136762619,-0.1864288449287415,-0.212584376335144,0.01495790481567383,XArbitraryCorrectedZVertical,0.1338963522943287,0.1224043194719238,-0.4222653126261975,0.8881334468539362,0.3305023014545441,-0.1344614624977112,-0.9341778755187988,40.93536376953125,49.29550933837891,-41.0069580078125,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.172-07:00,362,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.157426,40.88216400146484,50.78880310058594,-41.50570678710938,0.814997673034668,345.2091064453125,14.17693710327148,549908.2056753751,0.1950836181640625,-0.2604827880859375,-1.23687744140625,549908.174597375,-0.1177468746900558,-0.077387735247612,-0.3482775390148163,549908.185776375,-70.58419799804688,-80.32246398925781,-341.2451171875,549908.195730375,-0.9256437335892891,0.3368628662424027,0.1142321812787931,0.01005268003791571,-0.08830598741769791,-0.3447250425815582,-0.1573990285396576,-0.1426688432693481,-0.2064741253852844,XArbitraryCorrectedZVertical,0.1250799430635717,0.124629246669727,-0.4308762546826022,0.8849679179853713,0.3283737301826477,-0.1139839068055153,-0.9376451373100281,40.88216400146484,50.78880310058594,-41.50570678710938,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.232-07:00,363,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.217262,40.54495239257812,51.24127197265625,-42.0330810546875,2.250300407409668,346.6444091796875,14.17708778381348,549908.2653463751,0.263702392578125,-0.200286865234375,-1.430740356445312,549908.2342673751,0.1239770725369453,-0.4285753071308136,-0.4000403583049774,549908.245667375,-71.00668334960938,-79.92169189453125,-341.6783447265625,549908.255401375,-0.9521276617604365,0.3166913413002422,0.1146467638981604,0.5808032751083374,-0.9185070395469666,-0.7937595844268799,-0.09403246641159058,-0.09117055684328079,-0.4996165633201599,XArbitraryCorrectedZVertical,0.1224301490716219,0.113993393139756,-0.4437780041129454,0.8803848600808994,0.3093797266483307,-0.1143957749009132,-0.9440327286720276,40.54495239257812,51.24127197265625,-42.0330810546875,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.291-07:00,364,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.276584,38.99432373046875,51.11459350585938,-43.23724365234375,6.257075309753418,350.6511840820312,14.1772518157959,549908.3250173751,0.2346038818359375,-0.291900634765625,-1.593215942382812,549908.2939383751,1.036219477653503,-0.6133880615234375,-0.995613157749176,549908.3055553751,-72.57667541503906,-80.02629089355469,-342.8298645019531,549908.315071375,-1.024933546695643,0.2815566757349508,0.1510473842468363,0.6502543687820435,0.07407944649457932,-0.7003617286682129,-0.08718779683113098,-0.2183464616537094,-0.5700737237930298,XArbitraryCorrectedZVertical,0.1337123752894468,0.08530992908539536,-0.4748670271604295,0.8656469451318607,0.2746877670288086,-0.1504736691713333,-0.9496864080429077,38.99432373046875,51.11459350585938,-43.23724365234375,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.353-07:00,365,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.336383,39.32977294921875,50.42510986328125,-42.509765625,9.363276481628418,353.7573852539062,14.17735958099365,549908.384687375,0.3524627685546875,-0.1087493896484375,-1.461868286132812,549908.3536093751,1.050003409385681,-0.09866692125797272,-0.8650932312011719,549908.3654403751,-72.15951538085938,-80.86492919921875,-342.1082153320312,549908.374742375,-1.087633202978741,0.2902186139691171,0.1898949132490894,1.497655749320984,-0.4855164587497711,-0.9849196076393127,0.1055026650428772,0.1328017711639404,-0.5924138426780701,XArbitraryCorrectedZVertical,0.1547558818851011,0.07464614420156238,-0.4979307273743883,0.8500255785131474,0.2810176908969879,-0.1887556910514832,-0.9409571290016174,39.32977294921875,50.42510986328125,-42.509765625,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.411-07:00,366,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.396545,38.81957244873047,48.89710998535156,-42.10501098632812,13.14831066131592,357.5424194335938,14.17727565765381,549908.4443551251,0.4419403076171875,-0.0975494384765625,-1.12939453125,549908.413277125,1.036503911018372,-0.5503792762756348,-0.8141075372695923,549908.425325125,-72.83796691894531,-82.3685302734375,-341.6658325195312,549908.434410125,-1.157213389420359,0.2724772108653176,0.2423792340449,0.5057195425033569,-0.4133195281028748,-0.6834823489189148,0.1507508456707001,0.1366347372531891,-0.288906455039978,XArbitraryCorrectedZVertical,0.1740051298404519,0.0473770895851592,-0.5240701980755805,0.8323629123742258,0.2612516582012177,-0.240012988448143,-0.9349552392959595,38.81957244873047,48.89710998535156,-42.10501098632812,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.470-07:00,367,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.455851,38.15702056884766,48.53936767578125,-43.05911254882812,15.27038097381592,359.6644897460938,14.17561531066895,549908.5040261251,0.42547607421875,-0.101776123046875,-0.719482421875,549908.4729471251,0.5332822799682617,-0.7027842402458191,-0.3519670963287354,549908.485210125,-73.56568908691406,-82.67608642578125,-342.7833862304688,549908.494081125,-1.191418827742376,0.2435407040314848,0.2644057320530884,0.6751713156700134,-1.001811861991882,-0.2106887102127075,0.214703693985939,0.1606582999229431,0.1333122253417969,XArbitraryCorrectedZVertical,0.1758659617708469,0.02625425690504997,-0.538827502912526,0.8234360044962251,0.2327602356672287,-0.261335700750351,-0.9367637634277344,38.15702056884766,48.53936767578125,-43.05911254882812,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.532-07:00,368,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.515725,35.74398803710938,47.42657470703125,-44.117919921875,17.04737854003906,1.441488265991211,14.17516326904297,549908.5636971251,0.29730224609375,-0.1022796630859375,-0.3311004638671875,549908.5326181251,0.8971278667449951,-1.502342104911804,-0.271864265203476,549908.545112125,-75.98965454101562,-83.76937866210938,-343.8094177246094,549908.553751125,-1.217522129924532,0.1695418407786319,0.3113991231569098,1.155225396156311,-1.357067108154297,-0.3099436163902283,0.1616497486829758,0.2170048654079437,0.5342963933944702,XArbitraryCorrectedZVertical,0.1745896233966948,-0.01974035041768482,-0.5521342671276763,0.8150316038781622,0.1606158018112183,-0.3063907623291016,-0.9382575750350952,35.74398803710938,47.42657470703125,-44.117919921875,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.590-07:00,369,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.575036,33.00119781494141,44.23851776123047,-44.55987548828125,18.51327514648438,2.907383680343628,14.17526626586914,549908.6233671251,0.2201385498046875,-0.1725616455078125,-0.3204803466796875,549908.5922891251,1.465813398361206,-0.8175856471061707,-0.05066024884581566,549908.605003125,-78.64657592773438,-87.07487487792969,-344.1674194335938,549908.613422125,-1.237516128060679,0.1189300758450597,0.3922752462849925,1.460556507110596,-0.6299431324005127,0.1253992915153503,0.1380736827850342,0.2362957894802094,0.6221804618835449,XArbitraryCorrectedZVertical,0.1922804510714644,-0.0653532693254306,-0.5584627640550772,0.8042863654687862,0.1096374541521072,-0.3822918236255646,-0.9175143837928772,33.00119781494141,44.23851776123047,-44.55987548828125,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.654-07:00,370,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.634947,30.87815093994141,40.07553100585938,-43.48165893554688,18.28027534484863,2.674384355545044,14.17542457580566,549908.683038125,0.1067352294921875,-0.3148040771484375,-0.4119415283203125,549908.6519601251,1.257723569869995,-0.541253924369812,0.3216528594493866,549908.664899125,-80.80479431152344,-91.38475036621094,-342.8497924804688,549908.673093125,-1.22818863839739,0.08330288156191962,0.4715469630800786,1.190333843231201,-0.2489611953496933,0.3467747867107391,0.06027340888977051,0.195308119058609,0.4967251420021057,XArbitraryCorrectedZVertical,0.2140802965889954,-0.1013949236949677,-0.5518412873301269,0.7995998724967139,0.07412596046924591,-0.4542649686336517,-0.8877773880958557,30.87815093994141,40.07553100585938,-43.48165893554688,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.709-07:00,371,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.694657,30.47110748291016,37.44495391845703,-41.8963623046875,16.69931602478027,1.093424320220947,14.17558670043945,549908.742709125,0.2064971923828125,-0.430938720703125,-0.9095916748046875,549908.7116301251,0.5877987742424011,0.6100492477416992,0.4434690475463867,549908.724788125,-81.07652282714844,-93.921875,-341.2817077636719,549908.732764125,-1.203368994965623,0.09414348302745112,0.5169032058160826,0.0161398109048605,0.67279452085495,0.4787834286689758,0.101656936109066,0.09779754281044006,0.1014506816864014,XArbitraryCorrectedZVertical,0.2362153783538998,-0.107005956496861,-0.5367118084669565,0.8029273622367269,0.08172314614057541,-0.4941903054714203,-0.8655040264129639,30.47110748291016,37.44495391845703,-41.8963623046875,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.770-07:00,372,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.754111,30.8504638671875,37.09918212890625,-41.89913940429688,14.72359752655029,359.1177062988281,14.17574310302734,549908.802380125,0.2746429443359375,-0.4929962158203125,-1.112442016601562,549908.7713011251,-0.2919647395610809,0.2878016829490662,0.4250192046165466,549908.784675125,-80.66905212402344,-94.13053894042969,-341.4794311523438,549908.7924341251,-1.172247439331614,0.1011336331887626,0.5076056963876483,0.1577641814947128,0.09298151731491089,0.2215814888477325,0.204737514257431,0.04791489243507385,-0.2168735265731812,XArbitraryCorrectedZVertical,0.2359735290853717,-0.09794776966576234,-0.5241586113927331,0.8123917582629924,0.08823119103908539,-0.4860862195491791,-0.8694454431533813,30.8504638671875,37.09918212890625,-41.89913940429688,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549905.2593030001,0,-2.045158,99.97291,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.828-07:00,373,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.813798,30.04123687744141,37.38249206542969,-41.83370971679688,12.09057140350342,356.4846801757812,14.17590045928955,549908.862050125,0.2894439697265625,-0.4074859619140625,-1.294326782226562,549908.8309721251,-0.6353359818458557,0.3787611722946167,1.049511790275574,549908.8445651251,-81.64122009277344,-93.66667175292969,-341.4103393554688,549908.8521051251,-1.118539477849758,0.09010392345848972,0.4888954469887792,-1.175126552581787,-0.06288526952266693,0.9677560329437256,0.2122766226530075,-0.01199260354042053,-0.4547898769378662,XArbitraryCorrectedZVertical,0.2281234157037349,-0.09123771830090291,-0.5050326751673226,0.827391959740379,0.07944084703922272,-0.4696510136127472,-0.8792707920074463,30.04123687744141,37.38249206542969,-41.83370971679688,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549906.259875,0,-2.111214,99.97367,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
2025-04-07T09:05:08.888-07:00,374,1744041907.999413,49.26517638943817,-122.9528202060837,84.04586,1.552848,0.3080157,267.3305494608741,16.07242945736561,6.561161928402374,5.005811404904096,-9999,1744041908.873339,28.53118133544922,39.3173828125,-43.71719360351562,9.400385856628418,353.7944946289062,14.17606258392334,549908.921721125,0.1097259521484375,-0.487152099609375,-1.137039184570312,549908.890642125,-1.298382878303528,-0.1269353181123734,0.7110400199890137,549908.904462125,-83.11296081542969,-91.60267639160156,-343.2691650390625,549908.9117761251,-1.063360105270169,0.0580369001095281,0.4126597373959008,-1.81306779384613,0.3415631055831909,0.4806768596172333,0.04207950457930565,-0.07969614863395691,-0.2246451377868652,XArbitraryCorrectedZVertical,0.1909115924914089,-0.07934252002378908,-0.490896268872736,0.84633237152912,0.05313529074192047,-0.4010472297668457,-0.9145150780677795,28.53118133544922,39.3173828125,-43.71719360351562,-1,2,549863.1711414166,walking,2,2025-04-07T09:04:22.941-07:00,2025-04-07T09:04:42.058-07:00,48,0.6086153,0.6292174,1.849876,41.34,0,0,2025-04-07T09:05:03.868-07:00,549906.259875,0,-2.111214,99.97367,1744041886.419574,0.0.0.0,192.0.0.2,my_iOS_device,0,1,1744041886.40017,1,0.6,0
